doc_id,remote_path,file_name,pb_folder,source_folder
c2863b37c8ef,6 - Land System Change/No SDG/Recent rates of sedimentation on irregularly flooded Boreal Baltic coastal wetlands_ Responses to recent changes in sea level.pdf,Recent rates of sedimentation on irregularly flooded Boreal Baltic coastal wetlands_ Responses to recent changes in sea level.pdf,6 - Land System Change,No SDG
d002a922aec5,6 - Land System Change/No SDG/temp_batch/Linking the Abundance of Estuarine Fish and Crustaceans in Nearshore Waters to Shoreline Hardening and Land Cover.pdf,Linking the Abundance of Estuarine Fish and Crustaceans in Nearshore Waters to Shoreline Hardening and Land Cover.pdf,6 - Land System Change,No SDG
49b71abbf8d0,"6 - Land System Change/No SDG/Geological interpretation of current subsidence and uplift in the London area, UK, as shown by high precision satellite-based surveying.pdf","Geological interpretation of current subsidence and uplift in the London area, UK, as shown by high precision satellite-based surveying.pdf",6 - Land System Change,No SDG
cbae7bbc4333,6 - Land System Change/No SDG/temp_batch/Use of field and laboratory methods for estimating unsaturated hydraulic properties under different land uses.pdf,Use of field and laboratory methods for estimating unsaturated hydraulic properties under different land uses.pdf,6 - Land System Change,No SDG
c19465a6f1e8,"6 - Land System Change/No SDG/temp_batch/Neo-cadastres_ innovative solution for land users without state based land rights, or just reflections of institutional isomorphism_.pdf","Neo-cadastres_ innovative solution for land users without state based land rights, or just reflections of institutional isomorphism_.pdf",6 - Land System Change,No SDG
fd5e38820a05,"6 - Land System Change/No SDG/temp_batch/Spatial Analysis of the Drivers, Characteristics, and Effects of Forest Fragmentation.pdf","Spatial Analysis of the Drivers, Characteristics, and Effects of Forest Fragmentation.pdf",6 - Land System Change,No SDG
db45b07793f4,6 - Land System Change/SDG7/Adjustment of wind-drift effect for real-time systematic error correction in radar rainfall data.pdf,Adjustment of wind-drift effect for real-time systematic error correction in radar rainfall data.pdf,6 - Land System Change,SDG7
103f9db9a18e,"6 - Land System Change/No SDG/Identification of sensitive indicators to assess the interrelationship between soil quality, management practices and human health.pdf","Identification of sensitive indicators to assess the interrelationship between soil quality, management practices and human health.pdf",6 - Land System Change,No SDG
02ebfbefed52,6 - Land System Change/No SDG/Land use change affects water erosion in the Nepal Himalayas.pdf,Land use change affects water erosion in the Nepal Himalayas.pdf,6 - Land System Change,No SDG
b28c82fdde99,6 - Land System Change/No SDG/Territorial function and feasibility of the Earth’s Third Pole National Park Cluster.pdf,Territorial function and feasibility of the Earth’s Third Pole National Park Cluster.pdf,6 - Land System Change,No SDG
3bbd6f08b6ac,6 - Land System Change/No SDG/temp_batch/Systems Approach to Management of Water Resources—Toward Performance Based Water Resources Engineering.pdf,Systems Approach to Management of Water Resources—Toward Performance Based Water Resources Engineering.pdf,6 - Land System Change,No SDG
23e23d4657eb,6 - Land System Change/No SDG/temp_batch/Decline in New Zealand's freshwater fish fauna_ effect of land use.pdf,Decline in New Zealand's freshwater fish fauna_ effect of land use.pdf,6 - Land System Change,No SDG
8e0c39744cf1,6 - Land System Change/SDG4/Modern Hard SF_ Simulating Physics in Virtual Reality in Cixin Liu’s _The Three-Body Problem_.pdf,Modern Hard SF_ Simulating Physics in Virtual Reality in Cixin Liu’s _The Three-Body Problem_.pdf,6 - Land System Change,SDG4
9ff360edc246,6 - Land System Change/No SDG/Assessments of the Northern Hemisphere snow cover response to 1.5 and 2.0 °C warming.pdf,Assessments of the Northern Hemisphere snow cover response to 1.5 and 2.0 °C warming.pdf,6 - Land System Change,No SDG
a1bc1cd8a6b9,6 - Land System Change/No SDG/Landscape-Based Visions as Powerful Boundary Objects in Spatial Planning_ Lessons from Three Dutch Projects.pdf,Landscape-Based Visions as Powerful Boundary Objects in Spatial Planning_ Lessons from Three Dutch Projects.pdf,6 - Land System Change,No SDG
697b132b1c14,"6 - Land System Change/SDG12/temp_batch/Recyclability, durability and water vapour adsorption of unstabilised and stabilised compressed earth bricks.pdf","Recyclability, durability and water vapour adsorption of unstabilised and stabilised compressed earth bricks.pdf",6 - Land System Change,SDG12
0747ee638ce0,6 - Land System Change/No SDG/Quantifying the risk mitigation efficiency of changing silvicultural systems under storm risk throughout history.pdf,Quantifying the risk mitigation efficiency of changing silvicultural systems under storm risk throughout history.pdf,6 - Land System Change,No SDG
3bb86d3f1d44,"6 - Land System Change/No SDG/Kesiapan Petani Kelapa Sawit Swadaya dalam Implementasi ISPO_ Persoalan Lingkungan Hidup, Legalitas dan Keberlanjutan.pdf","Kesiapan Petani Kelapa Sawit Swadaya dalam Implementasi ISPO_ Persoalan Lingkungan Hidup, Legalitas dan Keberlanjutan.pdf",6 - Land System Change,No SDG
b869164153cb,6 - Land System Change/No SDG/The EU-FP7 ERA-CLIM2 Project Contribution to Advancing Science and Production of Earth System Climate Reanalyses.pdf,The EU-FP7 ERA-CLIM2 Project Contribution to Advancing Science and Production of Earth System Climate Reanalyses.pdf,6 - Land System Change,No SDG
dbd6c72cd37b,6 - Land System Change/SDG7/Seasonal Correction of Offshore Wind Energy Potential due to Air Density_ Case of the Iberian Peninsula.pdf,Seasonal Correction of Offshore Wind Energy Potential due to Air Density_ Case of the Iberian Peninsula.pdf,6 - Land System Change,SDG7
bbf5ed8cca66,6 - Land System Change/No SDG/temp_batch/Early Lycophyte Evolution.pdf,Early Lycophyte Evolution.pdf,6 - Land System Change,No SDG
6fb501195f15,"6 - Land System Change/No SDG/Pre-Columbian agricultural landscapes, ecosystem engineers, and self-organized patchiness in Amazonia.pdf","Pre-Columbian agricultural landscapes, ecosystem engineers, and self-organized patchiness in Amazonia.pdf",6 - Land System Change,No SDG
7572eb048602,6 - Land System Change/No SDG/Reviews and syntheses_ Arctic fire regimes and emissions in the 21st century.pdf,Reviews and syntheses_ Arctic fire regimes and emissions in the 21st century.pdf,6 - Land System Change,No SDG
bed0040a5d4b,6 - Land System Change/No SDG/Carbon Cycle Response to Temperature Overshoot Beyond 2°C_ An Analysis of CMIP6 Models.pdf,Carbon Cycle Response to Temperature Overshoot Beyond 2°C_ An Analysis of CMIP6 Models.pdf,6 - Land System Change,No SDG
66189a5ecc14,6 - Land System Change/No SDG/Development of an Indicator to Monitor Mediterranean Wetlands.pdf,Development of an Indicator to Monitor Mediterranean Wetlands.pdf,6 - Land System Change,No SDG
76eedd461af8,6 - Land System Change/SDG13/Influence of the representation of convection on the mid-Holocene West African Monsoon.pdf,Influence of the representation of convection on the mid-Holocene West African Monsoon.pdf,6 - Land System Change,SDG13
8bcd8f4ff779,6 - Land System Change/No SDG/Impacts of land tenure arrangements on the adaptive capacity of marginalized groups_ The case of Ghana’s Ejura Sekyedumase and Bongo districts.pdf,Impacts of land tenure arrangements on the adaptive capacity of marginalized groups_ The case of Ghana’s Ejura Sekyedumase and Bongo districts.pdf,6 - Land System Change,No SDG
362e76793312,6 - Land System Change/SDG1/Infectious disease emergence and global change_ thinking systemically in a shrinking world.pdf,Infectious disease emergence and global change_ thinking systemically in a shrinking world.pdf,6 - Land System Change,SDG1
888d4516378f,6 - Land System Change/SDG13/temp_batch/Commentaries on Top-Cited Boundary-Layer Meteorology Articles.pdf,Commentaries on Top-Cited Boundary-Layer Meteorology Articles.pdf,6 - Land System Change,SDG13
5a06ecb543ec,"6 - Land System Change/No SDG/Monitoring Land Use Land Cover Changes and Modelling of Urban Growth Using a Future Land Use Simulation Model (FLUS) in Diyarbakır, Turkey.pdf","Monitoring Land Use Land Cover Changes and Modelling of Urban Growth Using a Future Land Use Simulation Model (FLUS) in Diyarbakır, Turkey.pdf",6 - Land System Change,No SDG
031e218eebb6,6 - Land System Change/No SDG/Green areas in coastal cities – conflict of interests or stakeholders’ perspectives_.pdf,Green areas in coastal cities – conflict of interests or stakeholders’ perspectives_.pdf,6 - Land System Change,No SDG
ccdd834c241f,6 - Land System Change/No SDG/temp_batch/Nitrogen availability determines the long-term impact of land use change on soil carbon stocks in grasslands of southern Ghana.pdf,Nitrogen availability determines the long-term impact of land use change on soil carbon stocks in grasslands of southern Ghana.pdf,6 - Land System Change,No SDG
6a3c77e2e3fb,6 - Land System Change/No SDG/temp_batch/The Impact of Land Use Change on Perform (Soil-Water) System in Middle Part of Mesopotamian Plain.pdf,The Impact of Land Use Change on Perform (Soil-Water) System in Middle Part of Mesopotamian Plain.pdf,6 - Land System Change,No SDG
f7d9712bf7ab,6 - Land System Change/No SDG/Modelling Spatial and Temporal Forest Cover Change Patterns (1973-2020)_ A Case Study from South Western Ghats (India).pdf,Modelling Spatial and Temporal Forest Cover Change Patterns (1973-2020)_ A Case Study from South Western Ghats (India).pdf,6 - Land System Change,No SDG
f21bc832abc6,6 - Land System Change/No SDG/temp_batch/Disturbance type and species life history predict mammal responses to humans.pdf,Disturbance type and species life history predict mammal responses to humans.pdf,6 - Land System Change,No SDG
37772efc4dff,6 - Land System Change/No SDG/Validation and Spatiotemporal Analysis of CERES Surface Net Radiation Product.pdf,Validation and Spatiotemporal Analysis of CERES Surface Net Radiation Product.pdf,6 - Land System Change,No SDG
b68bd4348e6d,6 - Land System Change/SDG11/MM5 simulations of a SCOS97-NARSTO episode.pdf,MM5 simulations of a SCOS97-NARSTO episode.pdf,6 - Land System Change,SDG11
2cd777d13b06,"6 - Land System Change/No SDG/Urbanization, Housing, Homelessness and Climate Change.pdf","Urbanization, Housing, Homelessness and Climate Change.pdf",6 - Land System Change,No SDG
e739ae246a18,6 - Land System Change/No SDG/Long-term trends of rainfall and runoff regime in upper Otava River basin.pdf,Long-term trends of rainfall and runoff regime in upper Otava River basin.pdf,6 - Land System Change,No SDG
6a8b58fe4a7f,"6 - Land System Change/No SDG/Climate change, wellbeing and resilience in the Weenusk First Nation at Peawanuck_ the Moccasin Telegraph goes global.pdf","Climate change, wellbeing and resilience in the Weenusk First Nation at Peawanuck_ the Moccasin Telegraph goes global.pdf",6 - Land System Change,No SDG
bc0e0fcc32f5,6 - Land System Change/SDG7/temp_batch/A comparison of eddy-covariance and large aperture scintillometer measurements with respect to the energy balance closure problem.pdf,A comparison of eddy-covariance and large aperture scintillometer measurements with respect to the energy balance closure problem.pdf,6 - Land System Change,SDG7
9070bfafbafc,6 - Land System Change/No SDG/temp_batch/Hi-sAFe_ A 3D Agroforestry Model for Integrating Dynamic Tree–Crop Interactions.pdf,Hi-sAFe_ A 3D Agroforestry Model for Integrating Dynamic Tree–Crop Interactions.pdf,6 - Land System Change,No SDG
170f2b5e15e9,6 - Land System Change/No SDG/Perubahan Penutupan Lahan Di Taman Nasional Way Kambas.pdf,Perubahan Penutupan Lahan Di Taman Nasional Way Kambas.pdf,6 - Land System Change,No SDG
ddca028d54b3,6 - Land System Change/No SDG/Ascophyllum nodosum Seaweed Extract Alleviates Drought Stress in Arabidopsis by Affecting Photosynthetic Performance and Related Gene Expression.pdf,Ascophyllum nodosum Seaweed Extract Alleviates Drought Stress in Arabidopsis by Affecting Photosynthetic Performance and Related Gene Expression.pdf,6 - Land System Change,No SDG
04bf901fd941,6 - Land System Change/No SDG/Sequestration potential of energy crop Miscanthus x giganteus cultivated in continental part of Croatia.pdf,Sequestration potential of energy crop Miscanthus x giganteus cultivated in continental part of Croatia.pdf,6 - Land System Change,No SDG
9e1320ce502d,6 - Land System Change/SDG13/Hurricane Forecasts with a Mesoscale Suite of Models.pdf,Hurricane Forecasts with a Mesoscale Suite of Models.pdf,6 - Land System Change,SDG13
40f1744b97ea,6 - Land System Change/SDG5/9 - Letter to René Devisch_ Kata Nomon.pdf,9 - Letter to René Devisch_ Kata Nomon.pdf,6 - Land System Change,SDG5
6d44492fc642,6 - Land System Change/No SDG/Analyzing the Impact of Highways Associated with Farmland Loss under Rapid Urbanization.pdf,Analyzing the Impact of Highways Associated with Farmland Loss under Rapid Urbanization.pdf,6 - Land System Change,No SDG
b707c0ae8308,6 - Land System Change/SDG1/Social Mobility_ Mithraism and Cosmography in the 2nd-5th Centuries CE.pdf,Social Mobility_ Mithraism and Cosmography in the 2nd-5th Centuries CE.pdf,6 - Land System Change,SDG1
1964109f6b2c,6 - Land System Change/SDG11/temp_batch/Colouring Outside The Lines Methods For A Global History Of Eastern Eurasia 600 1350.pdf,Colouring Outside The Lines Methods For A Global History Of Eastern Eurasia 600 1350.pdf,6 - Land System Change,SDG11
9c540c6b7af5,6 - Land System Change/SDG7/temp_batch/Investigating thermal properties of gas-filled planetary regoliths using a thermal probe.pdf,Investigating thermal properties of gas-filled planetary regoliths using a thermal probe.pdf,6 - Land System Change,SDG7
