doc_id,remote_path,file_name,pb_folder,source_folder
631e4e75beff,3 - Stratospheric Ozone Depletion/No SDG/Validation of the Aura Microwave Limb Sounder HNO3 measurements.pdf,Validation of the Aura Microwave Limb Sounder HNO3 measurements.pdf,3 - Stratospheric Ozone Depletion,No SDG
7ca6707f5ee6,"1 - Climate Change/No SDG/temp_batch/Hydropower Future_ Between Climate Change, Renewable Deployment, Carbon and Fuel Prices.pdf","Hydropower Future_ Between Climate Change, Renewable Deployment, Carbon and Fuel Prices.pdf",1 - Climate Change,No SDG
06ff2bc7adeb,7 - Biosphere Integrity/No SDG/temp_batch/Human Dimensions of Conservation in the Khangchendzonga Biosphere Reserve_ The Need for Conflict Prevention.pdf,Human Dimensions of Conservation in the Khangchendzonga Biosphere Reserve_ The Need for Conflict Prevention.pdf,7 - Biosphere Integrity,No SDG
d26499dfec46,5 - Global Freshwater Use/No SDG/CheckV assesses the quality and completeness of metagenome-assembled viral genomes.pdf,CheckV assesses the quality and completeness of metagenome-assembled viral genomes.pdf,5 - Global Freshwater Use,No SDG
d76db46b737b,7 - Biosphere Integrity/No SDG/The role of good environmental governance in the sustainable development of South Africa.pdf,The role of good environmental governance in the sustainable development of South Africa.pdf,7 - Biosphere Integrity,No SDG
e730383a9da2,2 - Ocean Acidification/No SDG/temp_batch/Plastic response of the oyster Ostrea chilensis to temperature and pCO2 within the present natural range of variability.pdf,Plastic response of the oyster Ostrea chilensis to temperature and pCO2 within the present natural range of variability.pdf,2 - Ocean Acidification,No SDG
445f1bf0abbf,2 - Ocean Acidification/No SDG/Caribbean-wide decline in carbonate production threatens coral reef growth.pdf,Caribbean-wide decline in carbonate production threatens coral reef growth.pdf,2 - Ocean Acidification,No SDG
4f1b5490c3a9,6 - Land System Change/SDG4/Indigenous Taiwan as Location of Native American and Indigenous Studies.pdf,Indigenous Taiwan as Location of Native American and Indigenous Studies.pdf,6 - Land System Change,SDG4
7a4404d08372,5 - Global Freshwater Use/No SDG/The environmental footprint of global food production.pdf,The environmental footprint of global food production.pdf,5 - Global Freshwater Use,No SDG
eac6e85f611e,3 - Stratospheric Ozone Depletion/No SDG/Process Technology and Sustainability Assessment of Wastewater Treatment.pdf,Process Technology and Sustainability Assessment of Wastewater Treatment.pdf,3 - Stratospheric Ozone Depletion,No SDG
0cb6be09cecb,6 - Land System Change/No SDG/Sequential versus Unitary Trials_ An Economic Analysis.pdf,Sequential versus Unitary Trials_ An Economic Analysis.pdf,6 - Land System Change,No SDG
b6b7f1e32f96,1 - Climate Change/SDG13/A modeling study on the climate impacts of black carbon aerosols.pdf,A modeling study on the climate impacts of black carbon aerosols.pdf,1 - Climate Change,SDG13
8b8512baf995,2 - Ocean Acidification/No SDG/Life and death in the Chicxulub impact crater_ a record of the Paleocene–Eocene Thermal Maximum.pdf,Life and death in the Chicxulub impact crater_ a record of the Paleocene–Eocene Thermal Maximum.pdf,2 - Ocean Acidification,No SDG
18ffecaa2c85,7 - Biosphere Integrity/No SDG/Pixel- vs. Object-Based Landsat 8 Data Classification in Google Earth Engine Using Random Forest_ The Case Study of Maiella National Park.pdf,Pixel- vs. Object-Based Landsat 8 Data Classification in Google Earth Engine Using Random Forest_ The Case Study of Maiella National Park.pdf,7 - Biosphere Integrity,No SDG
bbd4ce8cddd8,"3 - Stratospheric Ozone Depletion/No SDG/Cross comparisons of O3 and NO2 measured by the atmospheric ENVISAT instruments GOMOS, MIPAS, and SCIAMACHY.pdf","Cross comparisons of O3 and NO2 measured by the atmospheric ENVISAT instruments GOMOS, MIPAS, and SCIAMACHY.pdf",3 - Stratospheric Ozone Depletion,No SDG
ba779098f040,7 - Biosphere Integrity/No SDG/Let’s Be Vegan_ Antecedents and Consequences of Involvement with Vegan Products_ Vegan vs. Non-Vegan.pdf,Let’s Be Vegan_ Antecedents and Consequences of Involvement with Vegan Products_ Vegan vs. Non-Vegan.pdf,7 - Biosphere Integrity,No SDG
46c65920c894,7 - Biosphere Integrity/No SDG/Zero emission targets as long-term global goals for climate protection.pdf,Zero emission targets as long-term global goals for climate protection.pdf,7 - Biosphere Integrity,No SDG
bdfb14132be7,2 - Ocean Acidification/No SDG/A vision for FAIR ocean data products.pdf,A vision for FAIR ocean data products.pdf,2 - Ocean Acidification,No SDG
d8790ba73712,1 - Climate Change/No SDG/Differential Impact of Climate Change on the Hydropower Economics of Two River Basins in High Mountain Asia.pdf,Differential Impact of Climate Change on the Hydropower Economics of Two River Basins in High Mountain Asia.pdf,1 - Climate Change,No SDG
6a62dd4f7fea,6 - Land System Change/SDG7/Characterizing spatiotemporal dynamics of anthropogenic heat fluxes_ A 20-year case study in Beijing–Tianjin–Hebei region in China.pdf,Characterizing spatiotemporal dynamics of anthropogenic heat fluxes_ A 20-year case study in Beijing–Tianjin–Hebei region in China.pdf,6 - Land System Change,SDG7
e29ac3701e8f,8 - Novel Entities/No SDG/Overcoming Gender Gaps in Entrepreneurship Education and Training.pdf,Overcoming Gender Gaps in Entrepreneurship Education and Training.pdf,8 - Novel Entities,No SDG
04567f648f04,2 - Ocean Acidification/No SDG/Linking Internal Carbonate Chemistry Regulation and Calcification in Corals Growing at a Mediterranean CO2 Vent.pdf,Linking Internal Carbonate Chemistry Regulation and Calcification in Corals Growing at a Mediterranean CO2 Vent.pdf,2 - Ocean Acidification,No SDG
575edc9ca202,6 - Land System Change/No SDG/temp_batch/Cross-Sectoral Resource Management_ How Forest Management Alternatives Affect the Provision of Biomass and Other Ecosystem Services.pdf,Cross-Sectoral Resource Management_ How Forest Management Alternatives Affect the Provision of Biomass and Other Ecosystem Services.pdf,6 - Land System Change,No SDG
4fb20e6f5214,1 - Climate Change/No SDG/Estimation of the urban heat island for UK climate change projections.pdf,Estimation of the urban heat island for UK climate change projections.pdf,1 - Climate Change,No SDG
5f27d6c0cb3d,8 - Novel Entities/No SDG/Nutritional Significance and Antioxidant-Mediated Antiaging Effects of Finger Millet_ Molecular Insights and Prospects.pdf,Nutritional Significance and Antioxidant-Mediated Antiaging Effects of Finger Millet_ Molecular Insights and Prospects.pdf,8 - Novel Entities,No SDG
782127a1684b,1 - Climate Change/SDG13/From climate to weather reconstructions.pdf,From climate to weather reconstructions.pdf,1 - Climate Change,SDG13
27a6e095d6f2,8 - Novel Entities/No SDG/Artificial Intelligence–Based Traditional Chinese Medicine Assistive Diagnostic System_ Validation Study.pdf,Artificial Intelligence–Based Traditional Chinese Medicine Assistive Diagnostic System_ Validation Study.pdf,8 - Novel Entities,No SDG
74a406890e2b,2 - Ocean Acidification/No SDG/Long-term preconditioning of the coral Pocillopora acuta does not restore performance in future ocean conditions.pdf,Long-term preconditioning of the coral Pocillopora acuta does not restore performance in future ocean conditions.pdf,2 - Ocean Acidification,No SDG
febfebd8836c,9 - Atmospheric Aerosol Loading/SDG14/The simulation of the occurance of a sand storm using the Egyptian numerical model.pdf,The simulation of the occurance of a sand storm using the Egyptian numerical model.pdf,9 - Atmospheric Aerosol Loading,SDG14
48d894a06d7b,"1 - Climate Change/SDG13/temp_batch/On the future zonal contrasts of equatorial Pacific climate_ Perspectives from Observations, Simulations, and Theories.pdf","On the future zonal contrasts of equatorial Pacific climate_ Perspectives from Observations, Simulations, and Theories.pdf",1 - Climate Change,SDG13
64136aa7f080,3 - Stratospheric Ozone Depletion/SDG14/Arctic Stratosphere Dynamical Processes in the Winter 2021–2022.pdf,Arctic Stratosphere Dynamical Processes in the Winter 2021–2022.pdf,3 - Stratospheric Ozone Depletion,SDG14
927a636512ea,7 - Biosphere Integrity/No SDG/Contributions of stochastic events to biological evolution and cancer.pdf,Contributions of stochastic events to biological evolution and cancer.pdf,7 - Biosphere Integrity,No SDG
2444e997d44f,1 - Climate Change/No SDG/temp_batch/Factors Influencing the Mental Health Consequences of Climate Change in Canada.pdf,Factors Influencing the Mental Health Consequences of Climate Change in Canada.pdf,1 - Climate Change,No SDG
1fbee73823ad,4 - Biogeochemical Flows/No SDG/temp_batch/Sequential extraction procedures for the determination of phosphorus forms in sediment.pdf,Sequential extraction procedures for the determination of phosphorus forms in sediment.pdf,4 - Biogeochemical Flows,No SDG
d643ba93d9e8,3 - Stratospheric Ozone Depletion/No SDG/Weather model verification using Sodankylä mast measurements.pdf,Weather model verification using Sodankylä mast measurements.pdf,3 - Stratospheric Ozone Depletion,No SDG
7a1d657c42f8,"6 - Land System Change/No SDG/Solid Waste Management in Nairobi, Kenya. A case for emerging economies..pdf","Solid Waste Management in Nairobi, Kenya. A case for emerging economies..pdf",6 - Land System Change,No SDG
67c61be2479f,8 - Novel Entities/No SDG/Drug discovery from natural sources.pdf,Drug discovery from natural sources.pdf,8 - Novel Entities,No SDG
04345a749252,1 - Climate Change/SDG14/temp_batch/Sensitivity of stratospheric geoengineering with black carbon to aerosol size and altitude of injection.pdf,Sensitivity of stratospheric geoengineering with black carbon to aerosol size and altitude of injection.pdf,1 - Climate Change,SDG14
596cc188a4a1,2 - Ocean Acidification/SDG13/Tropical Imaginaries and Climate Crisis_ Embracing Relational Climate Discourses.pdf,Tropical Imaginaries and Climate Crisis_ Embracing Relational Climate Discourses.pdf,2 - Ocean Acidification,SDG13
df306ce483a7,"1 - Climate Change/SDG4/An Issue of Scale_ The Challenge of Time, Space and Multitude in Sustainability and Geography Education.pdf","An Issue of Scale_ The Challenge of Time, Space and Multitude in Sustainability and Geography Education.pdf",1 - Climate Change,SDG4
9aecaf97802c,1 - Climate Change/No SDG/temp_batch/Multilateral trade measures in a post-2012 climate change regime_ What can be taken from the Montreal Protocol and the WTO_.pdf,Multilateral trade measures in a post-2012 climate change regime_ What can be taken from the Montreal Protocol and the WTO_.pdf,1 - Climate Change,No SDG
faf0546754cd,6 - Land System Change/No SDG/temp_batch/Knowledge-based techniques to increase the flexibility of workflow management.pdf,Knowledge-based techniques to increase the flexibility of workflow management.pdf,6 - Land System Change,No SDG
e96acfecddf1,3 - Stratospheric Ozone Depletion/No SDG/temp_batch/Atmospheric Beacons of Life from Exoplanets Around G and K Stars.pdf,Atmospheric Beacons of Life from Exoplanets Around G and K Stars.pdf,3 - Stratospheric Ozone Depletion,No SDG
717345829d63,4 - Biogeochemical Flows/No SDG/temp_batch/Seasonal and latitudinal dependencies of phytoplankton carbon-to-chlorophyll a ratios_results of a modelling study.pdf,Seasonal and latitudinal dependencies of phytoplankton carbon-to-chlorophyll a ratios_results of a modelling study.pdf,4 - Biogeochemical Flows,No SDG
318bc9c90cbd,"4 - Biogeochemical Flows/No SDG/Hydrological, Environmental and Taxonomical Heterogeneity during the Transition from Drying to Flowing Conditions in a Mediterranean Intermittent River.pdf","Hydrological, Environmental and Taxonomical Heterogeneity during the Transition from Drying to Flowing Conditions in a Mediterranean Intermittent River.pdf",4 - Biogeochemical Flows,No SDG
4ed7b37df746,7 - Biosphere Integrity/No SDG/Enhanced oil recovery with carbon dioxide geosequestration_ first steps at Pre-salt in Brazil.pdf,Enhanced oil recovery with carbon dioxide geosequestration_ first steps at Pre-salt in Brazil.pdf,7 - Biosphere Integrity,No SDG
d6cd72e0f853,1 - Climate Change/SDG13/Artificial intelligence and climate change_ ethical issues.pdf,Artificial intelligence and climate change_ ethical issues.pdf,1 - Climate Change,SDG13
16d9642c4632,1 - Climate Change/SDG13/temp_batch/Deforestation impacts on Amazon-Andes hydroclimatic connectivity.pdf,Deforestation impacts on Amazon-Andes hydroclimatic connectivity.pdf,1 - Climate Change,SDG13
f6c82aa7c923,8 - Novel Entities/SDG13/Direct Impacts of Global Climate Change on Urban Areas.pdf,Direct Impacts of Global Climate Change on Urban Areas.pdf,8 - Novel Entities,SDG13
c4aa21dda87a,6 - Land System Change/No SDG/Flood-Landscape Ecological Risk Assessment under the Background of Urbanization.pdf,Flood-Landscape Ecological Risk Assessment under the Background of Urbanization.pdf,6 - Land System Change,No SDG
bbd45b740e62,5 - Global Freshwater Use/No SDG/Native and non-native aquatic plants of South America_ comparing and integrating GBIF records with literature data.pdf,Native and non-native aquatic plants of South America_ comparing and integrating GBIF records with literature data.pdf,5 - Global Freshwater Use,No SDG
627bd5f788f3,6 - Land System Change/No SDG/Primary Production of the Biosphere_ Integrating Terrestrial and Oceanic Components.pdf,Primary Production of the Biosphere_ Integrating Terrestrial and Oceanic Components.pdf,6 - Land System Change,No SDG
97443cb4d1db,"4 - Biogeochemical Flows/No SDG/Depletion of oxygen, nitrate and nitrite in the Peruvian oxygen minimum zone cause an imbalance of benthic nitrogen fluxes.pdf","Depletion of oxygen, nitrate and nitrite in the Peruvian oxygen minimum zone cause an imbalance of benthic nitrogen fluxes.pdf",4 - Biogeochemical Flows,No SDG
88d7f448dac2,3 - Stratospheric Ozone Depletion/No SDG/Handling of Human-Geosphere Intersections.pdf,Handling of Human-Geosphere Intersections.pdf,3 - Stratospheric Ozone Depletion,No SDG
